Title,URL,Advertiser,Location,Listing Date,Short Description
Cleaners - Part Time and Casual - Western Sydney,https://www.seek.com.au/jobs/job/36421257?type=standout,SECURErecruitment,Sydney,16d ago,"SECUREclean are currently seeking experienced cleaners for vacancies in Retail Shopping Centre, West of Sydney."
Phlebotomist,https://www.seek.com.au/jobs/job/36421219?type=standard,Australian Clinical Labs,Northam & Wheatbelt,16d ago,We have a part-time position at our new Merredin Collection Centre operating Monday to Friday.
Education Support Traineeship - Deer Park,https://www.seek.com.au/jobs/job/36421205?type=standard,AGA,Melbourne,16d ago,Our Trainee will work closely with our Trainers to provide one-on-one support to student's undertaking apprenticeships and pre-apprenticeships
Part Time and Casual Support Workers - Cairns and Far North Queensland,https://www.seek.com.au/jobs/job/36421161?type=standout,Cootharinga North Queensland,Cairns & Far North,16d ago,Cootharinga is seeking passionate people to provide the highest standard of service to support people with a disability.
Casual Wharf assistant,https://www.seek.com.au/jobs/job/36421131?type=standard,Brisbane,CBD & Inner Suburbs,16d ago,"To assist Senior Marine Surveyor , with the initial inspection of new vehicles on the wharf , to input data on the vehicles a purpose built programm"
Kitchen Hand - Aegis Balmoral,https://www.seek.com.au/jobs/job/36421117?type=standard,Aegis Aged Care,Perth,16d ago,Take this opportunity to be part of Western Australia's largest provider in Residential Aged Care services and make a real difference.
Supermarket Retail Assistant,https://www.seek.com.au/jobs/job/36421089?type=standard,Coldstream Foodworks & Liquor,Yarra Valley & High Country,16d ago,We are looking for someone who is passionate and energetic and has a positive can-do attitude for our busy supermarket.
Nurse Specialist – Mental Health (3 days +) Newcastle CBD & Surrounding Areas,https://www.seek.com.au/jobs/job/36421070?type=standard,Aesir Health,"Newcastle, Maitland & Hunter",16d ago,"As part of an elite national team, you will be required to support, educate and liaise with healthcare professionals."
Medical Reception,https://www.seek.com.au/jobs/job/36421069?type=standout,Doctors Secretarial Agency,Melbourne,16d ago,"Perfect location! Perfect hours! Perfect job in perfect surroundings!  Permanent part-time, 30 hours per week over 5 days.  Parking provided."
Registered Nurse - General Practice Paddington (RN/EEN),https://www.seek.com.au/jobs/job/36421054?type=standard,Paddington Medical Centre and Travel Cli nic,Brisbane,16d ago,Part Time Permanent RN Position Available
Business Relations Officer,https://www.seek.com.au/jobs/job/36421001?type=standard,MidCoast Council,Port Macquarie & Mid North Coast,16d ago,"The Business Officer position is an integral part of Business Relations Team, working closely with various internal departments and external customers"
PART-TIME MEDICAL SECRETARY/TYPIST,https://www.seek.com.au/jobs/job/36420946?type=standard,Sydney,Southern Suburbs & Sutherland Shire,16d ago,St George Liver Surgery - Experienced medical secretary/typist
Early Learning Support Co-ordinator (Social Worker),https://www.seek.com.au/jobs/job/36420981?type=standout,Craig Family Centre,Melbourne,16d ago,"Engaging and supporting vulnerable preschool children and their families to address barriers to social, education and economic participation."
Team Members - Eastgardens,https://www.seek.com.au/jobs/job/36420978?type=standout,Salsa's Fresh Mex Grill,Sydney,16d ago,"We're on the lookout for vibrant, passionate Team Members to join our Fresh Mex Revolution."
Senior Sales Assistants Hobart Region,https://www.seek.com.au/jobs/job/36420912?type=standard,Hobart,Hospitality & Tourism,16d ago,We are currently seeking passionate and enthusiastic Senior Sales Assistants to join our Banjo’s Bakery Café teams in the Hobart Area.
Maintenance Gardener | Kununurra | Part time,https://www.seek.com.au/jobs/job/36420839?type=standard,Juniper,Broome & Kimberley,16d ago,"Maintain the up-keep of Juniper Gerdewoonem located in the town of Kununurra, by completing general maintenance and gardening duties."
Food Services Assistant,https://www.seek.com.au/jobs/job/36466360?type=promoted,Brodribb Home Inc.,Toowoomba & Darling Downs,"",Food Service Attendant
Part Time Pharmacy Assistant,https://www.seek.com.au/jobs/job/36498567?type=promoted,Thomsons Pharmacy,Toowoomba & Darling Downs,"",We are seeking Part Time Pharmacy Assistant. Level 1 or higher preferred but trainee accepted. Delivery plus store based customer service duties.
Enrolled Nurse | Aged Care | Legana,https://www.seek.com.au/jobs/job/36420820?type=standard,Regis,Launceston & North East,17d ago,Regis Legana is looking for an Enrolled Nurse who would like to enhance their clinical skills while providing excellent care to our residents.
Security Officers,https://www.seek.com.au/jobs/job/36420810?type=standout,Millennium Services Group,Mackay & Coalfields,17d ago,Millennium Services Group is currently seeking highly motivated Security Officers for a large retail centres located in the Mackay region.
Golf Shop Assistant,https://www.seek.com.au/jobs/job/36420807?type=standout,RACV,Melbourne,17d ago,The RACV Healesville Country Club is seeking for an experienced Food and Beverage Attendant with a passion for golf to join the team in the Golf Shop.
"Work, Health & Safety Officer- part time, 6 months Fixed Term Contract",https://www.seek.com.au/jobs/job/36420800?type=standout,Nutrition Care Pharmaceuticals Pty Ltd,Melbourne,17d ago,"Work, Health &amp; Safety Officer- part time, 6 months Fixed Term Contract"
Open Spaces Officer x 4 positions,https://www.seek.com.au/jobs/job/36420796?type=standard,Waverley Council,Sydney,17d ago,This position plays a key role in the maintenance and improvement of Waverley Council's Open Spaces
Playtime Floor Attendant - Kingpin Crown,https://www.seek.com.au/jobs/job/36420790?type=standard,Kingpin Bowling,Melbourne,17d ago,Great opportunity for career progression; Work with a motivated and supportive team; Excellent team benefits and discounts across our brands!
Care Service Employees,https://www.seek.com.au/jobs/job/36420749?type=standout,BaptistCare,Sydney,17d ago,"BaptistCare is seeking part time Care Service Employees in Bankstown, Liverpool, Fairfiled and Surrounding areas to join our Home Services team."
Diploma Qualified Educators,https://www.seek.com.au/jobs/job/36420714?type=standard,Brisbane,CBD & Inner Suburbs,17d ago,Seeking Diploma qualified educators for a family owned centre.
Program & Practice Coordinator - Charleville & Cunnamulla,https://www.seek.com.au/jobs/job/36420688?type=standard,Lifeline Darling Downs & South West Qld Ltd,Western QLD,17d ago,"The Program &amp; Practice Coordinator will work across a range of teams who provide counselling, support and services in Charleville and Cunnamulla."
Fertility Nurse,https://www.seek.com.au/jobs/job/36420683?type=standout,Melbourne IVF,Melbourne,17d ago,"Full time, part time and casual fertility nursing positions available."
Part Time Recruitment Coordinator,https://www.seek.com.au/jobs/job/36420642?type=standard,DFP Recruitment,Melbourne,17d ago,"Internal Recruitment Coordinator Role, Part Time Role - flexible on hours, Burwood location, Volume Recruitment, Great Team Culture, Attractive Salary"
Accounts Receivable Officer,https://www.seek.com.au/jobs/job/36420641?type=standard,Belgravia Health & Leisure Group Pty. Lt d.,Melbourne,17d ago,"Accounts Receivable Officer. 6 month Contract, 4 days per week - 6 hours per day, total 24 hours"
Finance and Property Manager Assistant,https://www.seek.com.au/jobs/job/36420638?type=standard,JLL,Perth,17d ago,"The sky is the limit! If you are willing to take advantage of what JLL has to offer you, then you can go as far as you want!"
Pharmacy Assistant - TerryWhite Chemmart - Norwood,https://www.seek.com.au/jobs/job/36420606?type=standout,Raven's Recruitment Pty Ltd,Adelaide,17d ago,We are seeking a passionate Pharmacy Assistant with exceptional customer service skills to join our team at TerryWhite Chemmart Norwood.
Graduate Nurse Program - Registered Nurse,https://www.seek.com.au/jobs/job/36420603?type=standard,Healthscope,Melbourne,17d ago,The Graduate Nurse Program is a 12 month contract (Monday the 25th of Feb 2019 - Feb 2020) including 3 rotations
Ramp Service Operator Kalgoorlie Airport,https://www.seek.com.au/jobs/job/36420597?type=standard,Menzies Aviation,"Kalgoorlie, Goldfields & Esperance",17d ago,Ramp Service Operator - Kalgoorlie Airport
Student Placement Coordinator Disability,https://www.seek.com.au/jobs/job/36420560?type=standout,EmployEase Pty Ltd,Melbourne,17d ago,"Enthusiastic, highly motivated individual required to work with students and the disability industry to coordinate student work-placement"
Aged Care Registered Nurse (RN) - PT - NFP Organisation - Newcastle,https://www.seek.com.au/jobs/job/36420520?type=standout,Redstone Recruitment Pty Ltd,"Newcastle, Maitland & Hunter",17d ago,"Terrific opportunity for experienced Registered Nurse (RN) with a reputable not for profit Aged Care organisation! Mixture of AM, PM and night shifts!"
ACCOUNTS CLERK | 2 DAYS A WEEK | INGLEBURN LOCATION,https://www.seek.com.au/jobs/job/36420496?type=standard,Sinclair Recruitment Pty Ltd,Sydney,17d ago,A household manufacturing company is seeking an Accounts Clerk to be part of their close knit team.
Job Placement Consultant,https://www.seek.com.au/jobs/job/36420447?type=standout,Work Health Group,ACT,17d ago,We are looking for a permanent part time Job Placement Consultant to join our professional and committed team at the Canberra branch!
Medical Receptionist - Eastern Suburbs Sydney,https://www.seek.com.au/jobs/job/36514983?type=promoted,Rose Bay Family Medical Centre,Sydney,"",We are looking for a medical receptionist to join our high profile general practice. Previous experience as a medical receptionist is essential
"Bus Driver - Terrey Hills, Northern Beaches & North Shore",https://www.seek.com.au/jobs/job/36472522?type=promoted,Forest Coach Lines,Sydney,"","Drive for us and you’ll enjoy a career like no other with great pay &amp; training. Permanent and casual positions available now, no experience required!"
Part-Time Dentist,https://www.seek.com.au/jobs/job/36420446?type=standard,Yass Valley Dental,Southern Highlands & Tablelands,17d ago,Yass Valley Dental are after a competent dentist for a part time position 2-3 days per week to work in both our Yass and Murrumbateman Practices.
Permanent part-time receptionist,https://www.seek.com.au/jobs/job/36420442?type=standard,MOORABBIN SPECIALIST CENTRE,Melbourne,17d ago,Permanent Part-time receptionist
Enrolled Nurse - Aegis Balmoral,https://www.seek.com.au/jobs/job/36420419?type=standard,Aegis Aged Care,Perth,17d ago,Take this opportunity to be a part of Western Australia's largest provider of residential Aged Care services and make a real difference.
Pathology Collector,https://www.seek.com.au/jobs/job/36420415?type=standard,Laverty Pathology,"Newcastle, Maitland & Hunter",17d ago,An exciting opportunity has arisen for a Pathology Collector to join our professional and friendly team in the Forster/Taree area.
Injury Management Coordinator (Health & Wellness Skills Sought),https://www.seek.com.au/jobs/job/36420355?type=standout,Georgiou Group Pty Ltd,Perth,17d ago,We have a requirement for an Injury Management Coordinator to join our team based at our office in Osborne Park.
Social Worker,https://www.seek.com.au/jobs/job/36420270?type=standout,Bolton Clarke,Melbourne,17d ago,An exciting opportunity is available for an experienced Social Worker to join the team at Bolton Clarke in the Western Region of Melbourne
